AN,ASOCIATIE,DETALIU,SCOP PROIECT,X 1,Y 1,CONTINENT,STAT,DIFERENTA,SUMA APROBATA,SUMA DECONTATA
1/1/2017,Florin Constantin Taranu,"Editarea, publicarea si distribuirea ziarului romanesc tiparit on-line Romani în Lusitania, aparitie lunară","Media, informativ",0.592855383,-0.364543046,Europa,Spania,-0.100000000,28790,28789.9
1/1/2019,Federatia organizatiilor romanesti din Italia,"Emisiunea TV ""Romani in Europa” – drepturile si obligatiile romanilor in Uniunea Europeana","Media, informativ",0.508542236,-0.318409790,Europa,Italia,-25304.6,40000,14695.4
1/1/2019,Federatia organizatiilor romanesti din Italia,"Emisiunea TV ""Romani in Europa” – drepturile si obligatiile romanilor in Uniunea Europeana","Media, informativ",0.550060189,-0.344405119,Europa,Italia,-25304.6,40000,14695.4
1/1/2018,Federatia organizatiilor romanesti din Italia,"Emisiune TV ""Romania si romanii"" Promovarea romanismului in Italia","Media, informativ",0.505944096,-0.322522203,Europa,Italia,-4812.67,30000,25187.33
1/1/2018,Federatia organizatiilor romanesti din Italia,"Emisiune TV ""Romania si romanii"" Promovarea romanismului in Italia","Media, informativ",0.576740657,-0.367652610,Europa,Italia,-4812.67,30000,25187.33
1/1/2020,"Editura Noi, Editura de Presa si Carte Romaneasca","Finantarea partiala a publicatiei ""Foaia Romaneasca"" - Gyula, Ungaria","Media, informativ",0.503312701,-0.326613418,Europa,Ungaria,-4629.36,80000,75370.64
1/1/2020,"Editura Noi, Editura de Presa si Carte Romaneasca","Finantarea partiala a publicatiei ""Foaia Romaneasca"" - Gyula, Ungaria","Media, informativ",0.714062704,-0.463374875,Europa,Ungaria,-4629.36,80000,75370.64
1/1/2019,"Editura Noi, Editura de Presa si Carte Romaneasca","Finantarea partiala a publicatiei ""Foaia Romaneasca"" - Gyula, Ungaria","Media, informativ",0.500648225,-0.330683164,Europa,Ungaria,-1755,70000,68245
1/1/2019,"Editura Noi, Editura de Presa si Carte Romaneasca","Finantarea partiala a publicatiei ""Foaia Romaneasca"" - Gyula, Ungaria","Media, informativ",0.690463436,-0.456058012,Europa,Ungaria,-1755,70000,68245
1/1/2018,"Editura Noi, Editura de Presa si Carte Romaneasca","Finantarea partiala a publicatiei ""Foaia Romaneasca"" - Gyula, Ungaria","Media, informativ",0.497950841,-0.334731175,Europa,Ungaria,-14008.13,99873,85864.87
1/1/2018,"Editura Noi, Editura de Presa si Carte Romaneasca","Finantarea partiala a publicatiei ""Foaia Romaneasca"" - Gyula, Ungaria","Media, informativ",0.735486865,-0.494407003,Europa,Ungaria,-14008.13,99873,85864.87
1/1/2017,"Editura Noi, Editura de Presa si Carte Romaneasca","Finantarea partiala a publicatiei ""Foaia Romaneasca"" - Gyula, Ungaria","Media, informativ",0.495220728,-0.338757185,Europa,Ungaria,0,61884,61884
1/1/2017,"Editura Noi, Editura de Presa si Carte Romaneasca","Finantarea partiala a publicatiei ""Foaia Romaneasca"" - Gyula, Ungaria","Media, informativ",0.665477614,-0.455221906,Europa,Ungaria,0,61884,61884
1/1/2015,"Editura Noi, Editura de Presa si Carte Romaneasca",Finantare partiala a publicatiei Foaia romaneasca,"Media, informativ",0.492458065,-0.342760929,Europa,Ungaria,,,93446.44
1/1/2015,"Editura Noi, Editura de Presa si Carte Romaneasca",Finantare partiala a publicatiei Foaia romaneasca,"Media, informativ",0.748116137,-0.520704199,Europa,Ungaria,,,93446.44
1/1/2020,Editura Diaspora SRL,Emigrantul - ziar de informatii pentru romanii din Italia si pretutindeni,"Media, informativ",0.489663033,-0.346742144,Europa,Romania,-13573,75000,61427
1/1/2020,Editura Diaspora SRL,Emigrantul - ziar de informatii pentru romanii din Italia si pretutindeni,"Media, informativ",0.656765984,-0.465071753,Europa,Romania,-13573,75000,61427
1/1/2017,Editura Diaspora SRL,Emigrantul - ziar de informatii pentru romanii din Italia si pretutindeni,"Media, informativ",0.486835816,-0.350700567,Europa,Romania,-46000,46000,0
1/1/2017,Editura Diaspora SRL,Emigrantul - ziar de informatii pentru romanii din Italia si pretutindeni,"Media, informativ",0.486835816,-0.350700567,Europa,Romania,-46000,46000,0
1/1/2019,Creativ-Tour-Media Nonprofit Beteti Tarsasag,Studio TV online -Top News,"Media, informativ",0.483976601,-0.354635940,Europa,Ungaria,-45000,45000,0
1/1/2019,Creativ-Tour-Media Nonprofit Beteti Tarsasag,Studio TV online -Top News,"Media, informativ",0.483976601,-0.354635940,Europa,Ungaria,-45000,45000,0
1/1/2019,Comitetul pentru drepturile omului Negotin,Pastram limba si cultura in Valea Timocului,"Media, informativ",0.481085574,-0.358548003,Europa,Serbia,-158.16,29000,28841.84
1/1/2019,Comitetul pentru drepturile omului Negotin,Pastram limba si cultura in Valea Timocului,"Media, informativ",0.558171091,-0.415999026,Europa,Serbia,-158.16,29000,28841.84
1/1/2017,Comitetul pentru drepturile omului Negotin,Agentia de stiri Timoc Press in limba romana -Serbia,"Media, informativ",0.478162926,-0.362436499,Europa,Serbia,-35.550000000,23000,22964.45
1/1/2017,Comitetul pentru drepturile omului Negotin,Agentia de stiri Timoc Press in limba romana -Serbia,"Media, informativ",0.539167085,-0.408676249,Europa,Serbia,-35.550000000,23000,22964.45
1/1/2020,Comitetul pentru drepturile omului Negotin,Agentia de stiri ”Timoc Press in Limba Romana - Serbia”,"Media, informativ",0.475208849,-0.366301173,Europa,Serbia,-418.370000000,50000,49581.63
1/1/2020,Comitetul pentru drepturile omului Negotin,Agentia de stiri ”Timoc Press in Limba Romana - Serbia”,"Media, informativ",0.606106790,-0.467200113,Europa,Serbia,-418.370000000,50000,49581.63
1/1/2019,Comitetul pentru drepturile omului Negotin,Agentia de stiri ”Timoc Press in Limba Romana - Serbia”,"Media, informativ",0.472223538,-0.370141770,Europa,Serbia,0,65000,65000
1/1/2019,Comitetul pentru drepturile omului Negotin,Agentia de stiri ”Timoc Press in Limba Romana - Serbia”,"Media, informativ",0.642748704,-0.503804076,Europa,Serbia,0,65000,65000
1/1/2018,Comitetul pentru drepturile omului Negotin,Agentia de stiri ”Timoc Press in Limba Romana - Serbia”,"Media, informativ",0.469207188,-0.373958039,Europa,Serbia,-520.980000000,45000,44479.02
1/1/2018,Comitetul pentru drepturile omului Negotin,Agentia de stiri ”Timoc Press in Limba Romana - Serbia”,"Media, informativ",0.585150943,-0.466365189,Europa,Serbia,-520.980000000,45000,44479.02
1/1/2020,Centrul Media BucPress,Radio Cernauti si Agentia BucPress - consolidarea si dezvoltarea unicului trust de presa al romanilor din Ucraina,"Media, informativ",0.466159997,-0.377749728,Europa,Ucraina,0,75800,75800
1/1/2020,Centrul Media BucPress,Radio Cernauti si Agentia BucPress - consolidarea si dezvoltarea unicului trust de presa al romanilor din Ucraina,"Media, informativ",0.662465152,-0.536824335,Europa,Ucraina,0,75800,75800
1/1/2019,Centrul Media BucPress,Radio Cernauti si Agentia BucPress - consolidarea si dezvoltarea unicului trust de presa al romanilor din Ucraina,"Media, informativ",0.463082167,-0.381516587,Europa,Ucraina,0,66000,66000
1/1/2019,Centrul Media BucPress,Radio Cernauti si Agentia BucPress - consolidarea si dezvoltarea unicului trust de presa al romanilor din Ucraina,"Media, informativ",0.632878962,-0.521406003,Europa,Ucraina,0,66000,66000
1/1/2018,Centrul Media BucPress,Radio Cernauti si Agentia BucPress - consolidarea si dezvoltarea unicului trust de presa al romanilor din Ucraina,"Media, informativ",0.459973899,-0.385258371,Europa,Ucraina,0,40000,40000
1/1/2018,Centrul Media BucPress,Radio Cernauti si Agentia BucPress - consolidarea si dezvoltarea unicului trust de presa al romanilor din Ucraina,"Media, informativ",0.562190321,-0.470871342,Europa,Ucraina,0,40000,40000
1/1/2017,Centrul Media BucPress,Radio Cernauti - unicul post de radio din Ucraina care emite 24 de ore în limba romana,"Media, informativ",0.456835398,-0.388974832,Europa,Ucraina,0,65000,65000
1/1/2017,Centrul Media BucPress,Radio Cernauti - unicul post de radio din Ucraina care emite 24 de ore în limba romana,"Media, informativ",0.621803735,-0.529437965,Europa,Ucraina,0,65000,65000
1/1/2020,Centrul Media BucPress,Continuarea proiectului Televiziunea romanilor din Ucraina BucPress TV,"Media, informativ",0.453666869,-0.392665726,Europa,Ucraina,0,30000,30000
1/1/2020,Centrul Media BucPress,Continuarea proiectului Televiziunea romanilor din Ucraina BucPress TV,"Media, informativ",0.529278014,-0.458110013,Europa,Ucraina,0,30000,30000
1/1/2017,Centrul Media BucPress,"BucPress TV - prima platforma independentă de opinie, istorie şI cultura a romanilor din Ucraina","Media, informativ",0.450468521,-0.396330810,Europa,Ucraina,0,53000,53000
1/1/2017,Centrul Media BucPress,"BucPress TV - prima platforma independentă de opinie, istorie şI cultura a romanilor din Ucraina","Media, informativ",0.583106475,-0.513028216,Europa,Ucraina,0,53000,53000
1/1/2019,Centrul Media BucPress,"BucPress TV - prima platforma independenta de opinie, istorie și actualitate romaneasca din Ucraina (continuarea proiectului)","Media, informativ",0.447240565,-0.399969845,Europa,Ucraina,0,41500,41500
1/1/2019,Centrul Media BucPress,"BucPress TV - prima platforma independenta de opinie, istorie și actualitate romaneasca din Ucraina (continuarea proiectului)","Media, informativ",0.550354362,-0.492185115,Europa,Ucraina,0,41500,41500
1/1/2018,Centrul Media BucPress,"BucPress TV - prima platforma independenta de opinie, istorie și actualitate romaneasca din Ucraina (continuarea proiectului)","Media, informativ",0.443983213,-0.403582590,Europa,Ucraina,0,41500,41500
1/1/2018,Centrul Media BucPress,"BucPress TV - prima platforma independenta de opinie, istorie și actualitate romaneasca din Ucraina (continuarea proiectului)","Media, informativ",0.546346009,-0.496630798,Europa,Ucraina,0,41500,41500
1/1/2018,Camera de Comert si Industrie a romanilor din Italia - CCRIT RO,"Dacia Televiziunea Romanilor, Emisiune socioculturala ”Romani pentru Romani”","Media, informativ",0.440696678,-0.407168808,Europa,Italia,-21636.12,75000,53363.88
1/1/2018,Camera de Comert si Industrie a romanilor din Italia - CCRIT RO,"Dacia Televiziunea Romanilor, Emisiune socioculturala ”Romani pentru Romani”","Media, informativ",0.571348259,-0.527880516,Europa,Italia,-21636.12,75000,53363.88
1/1/2019,Camera de Comert si Industrie a romanilor din Italia - CCRIT RO,"Dacia Televiziunea Romanilor, emisiune socio-culturala ""Romani pentru Romani”. Informatii si dezbateri cu privire la Presedintia Romaniei la Consiliul UE","Media, informativ",0.437381176,-0.410728264,Europa,Italia,-1942.46,38000,36057.54
1/1/2019,Camera de Comert si Industrie a romanilor din Italia - CCRIT RO,"Dacia Televiziunea Romanilor, emisiune socio-culturala ""Romani pentru Romani”. Informatii si dezbateri cu privire la Presedintia Romaniei la Consiliul UE","Media, informativ",0.524997228,-0.493005212,Europa,Italia,-1942.46,38000,36057.54
1/1/2020,Camera de Comert si Industrie a romanilor din Italia - CCRIT RO,"Dacia Televiziunea Romanilor, emisiune socio-culturala ""Romani pentru Romani”","Media, informativ",0.434036927,-0.414260723,Europa,Italia,0,70000,70000
1/1/2020,Camera de Comert si Industrie a romanilor din Italia - CCRIT RO,"Dacia Televiziunea Romanilor, emisiune socio-culturala ""Romani pentru Romani”","Media, informativ",0.602829065,-0.575362115,Europa,Italia,0,70000,70000
1/1/2017,Camera de Comert si Industrie a romanilor din Italia - CCRIT RO,Dacia Televiziunea romanilor – Emisiune socio-culturala “Romani pentru Romani”,"Media, informativ",0.430664148,-0.417765953,Europa,Italia,-15.120000000,92000,91984.88
1/1/2017,Camera de Comert si Industrie a romanilor din Italia - CCRIT RO,Dacia Televiziunea romanilor – Emisiune socio-culturala “Romani pentru Romani”,"Media, informativ",0.650745204,-0.631255681,Europa,Italia,-15.120000000,92000,91984.88
1/1/2020,Associazione culturale rumeno-italiana - ProPatria,Reintoarcerea acasa - noi provocari si noi oportunitati,"Media, informativ",0.427263063,-0.421243724,Europa,Italia,-19944.27,90000,70055.73
1/1/2020,Associazione culturale rumeno-italiana - ProPatria,Reintoarcerea acasa - noi provocari si noi oportunitati,"Media, informativ",0.593553206,-0.585191149,Europa,Italia,-19944.27,90000,70055.73
1/1/2017,"Asociatia socio-culturala ""Inimi de romani""",Platforma de stiri USD24,"Media, informativ",0.423833895,-0.424693807,Europa,Spania,-568.180000000,93000,92431.82
1/1/2017,"Asociatia socio-culturala ""Inimi de romani""",Platforma de stiri USD24,"Media, informativ",0.641476885,-0.642778371,Europa,Spania,-568.180000000,93000,92431.82
1/1/2017,Asociatia Sinesis,Povesti din Desht I Kipchak,"Media, informativ",0.420376868,-0.428115976,Europa,Romania,-19620,19620,0
1/1/2017,Asociatia Sinesis,Povesti din Desht I Kipchak,"Media, informativ",0.420376868,-0.428115976,Europa,Romania,-19620,19620,0
1/1/2020,Asociatia Signis Romania,ORA CATOLICA,"Media, informativ",0.416892211,-0.431510005,Europa,Romania,0,70000,70000
1/1/2020,Asociatia Signis Romania,ORA CATOLICA,"Media, informativ",0.579016959,-0.599319452,Europa,Romania,0,70000,70000
1/1/2015,"Asociatia romanilor din Auckland ""Doina""","Emisiunea saptamanala radio in limba romana -Romanie plai de dor","Media, informativ",0.413380151,-0.434875672,Oceania,Noua Zeelanda,,,6030.41
1/1/2015,"Asociatia romanilor din Auckland ""Doina""","Emisiunea saptamanala radio in limba romana -Romanie plai de dor","Media, informativ",0.427229328,-0.449444998,Oceania,Noua Zeelanda,,,6030.41
1/1/2017,"Asociatia romanilor din Auckland ""Doina""","Emisiune radio ""Romanie - plai de dor”","Media, informativ",0.409840921,-0.438212755,Oceania,Noua Zeelanda,-96.340000000,6613,6516.66
1/1/2017,"Asociatia romanilor din Auckland ""Doina""","Emisiune radio ""Romanie - plai de dor”","Media, informativ",0.424678666,-0.454077664,Oceania,Noua Zeelanda,-96.340000000,6613,6516.66
1/1/2019,"Asociatia Obsteasca ""AGER Media""",Diaspora romaneasca in actiune,"Media, informativ",0.406274753,-0.441521036,Europa,Republica Moldova,-180.610000000,15000,14819.39
1/1/2019,"Asociatia Obsteasca ""AGER Media""",Diaspora romaneasca in actiune,"Media, informativ",0.439723331,-0.477871438,Europa,Republica Moldova,-180.610000000,15000,14819.39
1/1/2017,Asociatia jurnalistilor romani de pretutindeni,Presa din diaspora,"Media, informativ",0.402681881,-0.444800295,America de Nord,Canada,-43907.99,64000,20092.01
1/1/2017,Asociatia jurnalistilor romani de pretutindeni,Presa din diaspora,"Media, informativ",0.447630150,-0.494449917,America de Nord,Canada,-43907.99,64000,20092.01
1/1/2020,Asociatia Franco-Moldo-Romana AGER,Diaspora romaneasca in actiune,"Media, informativ",0.399062542,-0.448050319,Europa,Franta,-553.08,11900,11346.92
1/1/2020,Asociatia Franco-Moldo-Romana AGER,Diaspora romaneasca in actiune,"Media, informativ",0.424218823,-0.476294714,Europa,Franta,-553.08,11900,11346.92
1/1/2020,"Asociatia Forumm pentru Cultura, si ldentitate ",Continuare proiect Jurnal Romanesc -ziar online pentru romanii de pretutindeni,"Media, informativ",0.395416972,-0.451270892,Europa,Romania,-791.610000000,30000,29208.39
1/1/2020,"Asociatia Forumm pentru Cultura, si ldentitate ",Continuare proiect Jurnal Romanesc -ziar online pentru romanii de pretutindeni,"Media, informativ",0.459580823,-0.524498094,Europa,Romania,-791.610000000,30000,29208.39
1/1/2018,Asociatia de prietenie turco-romana,"Infiintare, editare si promovare publicatie de limba romana ""Pagina romanilor din Turcia"" si crearea platforma online","Media, informativ",0.391745412,-0.454461805,Europa,Turcia,-25971.08,60100,34128.92
1/1/2018,Asociatia de prietenie turco-romana,"Infiintare, editare si promovare publicatie de limba romana ""Pagina romanilor din Turcia"" si crearea platforma online","Media, informativ",0.466022345,-0.540630086,Europa,Turcia,-25971.08,60100,34128.92
1/1/2019,Asociatia Dacia e.V.,"Continuarea proiectului: Agentia de presa Asii Romani si Ziarul Vocea ta, mijloace de informare pentru romanii de pretutindeni","Media, informativ",0.388048104,-0.457622846,Europa,Germania,-1698.62,30000,28301.38
1/1/2019,Asociatia Dacia e.V.,"Continuarea proiectului: Agentia de presa Asii Romani si Ziarul Vocea ta, mijloace de informare pentru romanii de pretutindeni","Media, informativ",0.449060864,-0.529574835,Europa,Germania,-1698.62,30000,28301.38
1/1/2020,Asociatia Dacia e.V.,Agentia de Presa ASII ROMANI - mijloc de informare pentru romanii de pretutindeni & ziarul 'Vocea Ta',"Media, informativ",0.384325289,-0.460753808,Europa,Germania,-70.800000000,50000,49929.2
1/1/2020,Asociatia Dacia e.V.,Agentia de Presa ASII ROMANI - mijloc de informare pentru romanii de pretutindeni & ziarul 'Vocea Ta',"Media, informativ",0.490931146,-0.588559748,Europa,Germania,-70.800000000,50000,49929.2
1/1/2020,Asociatia culturala ROMIT TV,Aproape de romanii nostri,"Media, informativ",0.380577214,-0.463854486,Europa,Italia,0,70000,70000
1/1/2020,Asociatia culturala ROMIT TV,Aproape de romanii nostri,"Media, informativ",0.528579464,-0.644242342,Europa,Italia,0,70000,70000
